filename,image_name,pred_len,pred_cls,classes_agree,lengths_agree,pred_cls_literal
C:\Users\Kaining\Pictures\Every5days\cam3\031\img001_103_2021-09-10_02-49-21.jpg,img001_103_2021-09-10_02-49-21.jpg,3.518908977508545,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img002_103_2021-09-10_02-49-30.jpg,img002_103_2021-09-10_02-49-30.jpg,1.8757880926132202,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img003_103_2021-09-10_02-49-40.jpg,img003_103_2021-09-10_02-49-40.jpg,3.443854570388794,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img004_103_2021-09-10_02-49-49.jpg,img004_103_2021-09-10_02-49-49.jpg,3.2520267963409424,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img005_103_2021-09-10_02-49-58.jpg,img005_103_2021-09-10_02-49-58.jpg,3.0320420265197754,0,1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img006_103_2021-09-10_02-50-08.jpg,img006_103_2021-09-10_02-50-08.jpg,3.9284210205078125,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img007_103_2021-09-10_02-50-17.jpg,img007_103_2021-09-10_02-50-17.jpg,3.2475743293762207,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img008_103_2021-09-10_02-50-26.jpg,img008_103_2021-09-10_02-50-26.jpg,3.5459909439086914,0,1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img009_103_2021-09-10_02-50-36.jpg,img009_103_2021-09-10_02-50-36.jpg,3.134591579437256,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img010_103_2021-09-10_02-50-45.jpg,img010_103_2021-09-10_02-50-45.jpg,3.3305001258850098,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img011_103_2021-09-10_02-50-55.jpg,img011_103_2021-09-10_02-50-55.jpg,3.3060200214385986,0,1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img012_103_2021-09-10_02-51-04.jpg,img012_103_2021-09-10_02-51-04.jpg,2.852614641189575,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img013_103_2021-09-10_02-51-13.jpg,img013_103_2021-09-10_02-51-13.jpg,3.3697452545166016,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img014_103_2021-09-10_02-51-23.jpg,img014_103_2021-09-10_02-51-23.jpg,3.2604317665100098,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img015_103_2021-09-10_02-51-32.jpg,img015_103_2021-09-10_02-51-32.jpg,2.9733846187591553,0,-1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img016_103_2021-09-10_02-51-41.jpg,img016_103_2021-09-10_02-51-41.jpg,3.106261730194092,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img017_103_2021-09-10_02-51-51.jpg,img017_103_2021-09-10_02-51-51.jpg,3.123666286468506,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img018_103_2021-09-10_02-52-00.jpg,img018_103_2021-09-10_02-52-00.jpg,11.122122764587402,2,-1,1,between 8 to 13 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img019_103_2021-09-10_02-52-09.jpg,img019_103_2021-09-10_02-52-09.jpg,8.209390640258789,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img020_103_2021-09-10_02-52-19.jpg,img020_103_2021-09-10_02-52-19.jpg,9.867317199707031,1,-1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img021_103_2021-09-10_02-52-28.jpg,img021_103_2021-09-10_02-52-28.jpg,6.96878719329834,1,1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img022_103_2021-09-10_02-52-38.jpg,img022_103_2021-09-10_02-52-38.jpg,1.7834389209747314,0,1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img023_103_2021-09-10_02-52-47.jpg,img023_103_2021-09-10_02-52-47.jpg,8.415229797363281,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img024_103_2021-09-10_02-52-56.jpg,img024_103_2021-09-10_02-52-56.jpg,7.878176689147949,1,1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img025_103_2021-09-10_02-53-06.jpg,img025_103_2021-09-10_02-53-06.jpg,7.678163051605225,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img026_103_2021-09-10_02-53-15.jpg,img026_103_2021-09-10_02-53-15.jpg,2.0038979053497314,0,-1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\031\img027_103_2021-09-10_02-53-24.jpg,img027_103_2021-09-10_02-53-24.jpg,9.666130065917969,1,-1,1,between 4 to 8 mm
