filename,image_name,pred_len,pred_cls,classes_agree,lengths_agree,pred_cls_literal
C:\Users\Kaining\Pictures\Every5days\cam3\114\img002_103_2021-11-29_01-49-23.jpg,img002_103_2021-11-29_01-49-23.jpg,22.79155921936035,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img003_103_2021-11-29_01-49-32.jpg,img003_103_2021-11-29_01-49-32.jpg,3.5358335971832275,0,1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img004_103_2021-11-29_01-49-42.jpg,img004_103_2021-11-29_01-49-42.jpg,5.339381694793701,1,1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img005_103_2021-11-29_01-49-51.jpg,img005_103_2021-11-29_01-49-51.jpg,17.50709342956543,3,1,1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img006_103_2021-11-29_01-50-00.jpg,img006_103_2021-11-29_01-50-00.jpg,38.32430648803711,6,1,-1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img007_103_2021-11-29_01-50-10.jpg,img007_103_2021-11-29_01-50-10.jpg,45.19319534301758,7,-1,-1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img008_103_2021-11-29_01-50-19.jpg,img008_103_2021-11-29_01-50-19.jpg,7.536350250244141,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img009_103_2021-11-29_01-50-28.jpg,img009_103_2021-11-29_01-50-28.jpg,10.507650375366211,2,-1,-1,between 8 to 13 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img010_103_2021-11-29_01-50-38.jpg,img010_103_2021-11-29_01-50-38.jpg,14.568071365356445,3,-1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img011_103_2021-11-29_01-50-47.jpg,img011_103_2021-11-29_01-50-47.jpg,3.5626745223999023,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img012_103_2021-11-29_01-50-57.jpg,img012_103_2021-11-29_01-50-57.jpg,2.437884569168091,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img013_103_2021-11-29_01-51-06.jpg,img013_103_2021-11-29_01-51-06.jpg,2.4206387996673584,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img014_103_2021-11-29_01-51-15.jpg,img014_103_2021-11-29_01-51-15.jpg,8.593033790588379,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img015_103_2021-11-29_01-51-25.jpg,img015_103_2021-11-29_01-51-25.jpg,7.293455123901367,1,1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img016_103_2021-11-29_01-51-34.jpg,img016_103_2021-11-29_01-51-34.jpg,14.687260627746582,3,1,1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img017_103_2021-11-29_01-51-43.jpg,img017_103_2021-11-29_01-51-43.jpg,57.73471450805664,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img018_103_2021-11-29_01-51-53.jpg,img018_103_2021-11-29_01-51-53.jpg,55.027122497558594,8,1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img019_103_2021-11-29_01-52-02.jpg,img019_103_2021-11-29_01-52-02.jpg,56.556583404541016,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img020_103_2021-11-29_01-52-11.jpg,img020_103_2021-11-29_01-52-11.jpg,76.74444580078125,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img021_103_2021-11-29_01-52-21.jpg,img021_103_2021-11-29_01-52-21.jpg,53.40195083618164,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img022_103_2021-11-29_01-52-30.jpg,img022_103_2021-11-29_01-52-30.jpg,22.052845001220703,4,-1,-1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img023_103_2021-11-29_01-52-40.jpg,img023_103_2021-11-29_01-52-40.jpg,26.349233627319336,4,-1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img024_103_2021-11-29_01-52-49.jpg,img024_103_2021-11-29_01-52-49.jpg,48.81938171386719,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img025_103_2021-11-29_01-52-58.jpg,img025_103_2021-11-29_01-52-58.jpg,44.913936614990234,7,-1,-1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img026_103_2021-11-29_01-53-08.jpg,img026_103_2021-11-29_01-53-08.jpg,76.46975708007812,9,-1,-1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img027_103_2021-11-29_01-53-17.jpg,img027_103_2021-11-29_01-53-17.jpg,44.503204345703125,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img028_103_2021-11-29_01-53-26.jpg,img028_103_2021-11-29_01-53-26.jpg,28.43423843383789,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img029_103_2021-11-29_01-53-36.jpg,img029_103_2021-11-29_01-53-36.jpg,16.357166290283203,3,-1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img030_103_2021-11-29_01-53-45.jpg,img030_103_2021-11-29_01-53-45.jpg,8.71106243133545,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\114\img031_103_2021-11-29_01-53-54.jpg,img031_103_2021-11-29_01-53-54.jpg,10.966541290283203,2,-1,-1,between 8 to 13 mm
