filename,image_name,pred_len,pred_cls,classes_agree,lengths_agree,pred_cls_literal
C:\Users\Kaining\Pictures\Every5days\cam3\099\img002_103_2021-11-14_01-49-23.jpg,img002_103_2021-11-14_01-49-23.jpg,19.582902908325195,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img003_103_2021-11-14_01-49-32.jpg,img003_103_2021-11-14_01-49-32.jpg,2.4096524715423584,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img004_103_2021-11-14_01-49-41.jpg,img004_103_2021-11-14_01-49-41.jpg,5.618570327758789,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img005_103_2021-11-14_01-49-51.jpg,img005_103_2021-11-14_01-49-51.jpg,23.467676162719727,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img006_103_2021-11-14_01-50-00.jpg,img006_103_2021-11-14_01-50-00.jpg,42.41537094116211,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img007_103_2021-11-14_01-50-10.jpg,img007_103_2021-11-14_01-50-10.jpg,25.11542510986328,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img008_103_2021-11-14_01-50-19.jpg,img008_103_2021-11-14_01-50-19.jpg,7.215605735778809,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img009_103_2021-11-14_01-50-28.jpg,img009_103_2021-11-14_01-50-28.jpg,8.994094848632812,1,-1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img010_103_2021-11-14_01-50-38.jpg,img010_103_2021-11-14_01-50-38.jpg,23.188846588134766,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img011_103_2021-11-14_01-50-47.jpg,img011_103_2021-11-14_01-50-47.jpg,3.4487380981445312,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img012_103_2021-11-14_01-50-56.jpg,img012_103_2021-11-14_01-50-56.jpg,7.186176300048828,1,1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img013_103_2021-11-14_01-51-06.jpg,img013_103_2021-11-14_01-51-06.jpg,3.0783514976501465,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img014_103_2021-11-14_01-51-15.jpg,img014_103_2021-11-14_01-51-15.jpg,2.5903561115264893,0,-1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img015_103_2021-11-14_01-51-25.jpg,img015_103_2021-11-14_01-51-25.jpg,6.456667900085449,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img016_103_2021-11-14_01-51-34.jpg,img016_103_2021-11-14_01-51-34.jpg,32.91353225708008,6,-1,-1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img017_103_2021-11-14_01-51-43.jpg,img017_103_2021-11-14_01-51-43.jpg,57.88761520385742,9,-1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img018_103_2021-11-14_01-51-53.jpg,img018_103_2021-11-14_01-51-53.jpg,56.080970764160156,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img019_103_2021-11-14_01-52-02.jpg,img019_103_2021-11-14_01-52-02.jpg,54.70981216430664,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img020_103_2021-11-14_01-52-11.jpg,img020_103_2021-11-14_01-52-11.jpg,48.12708282470703,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\099\img021_103_2021-11-14_01-52-21.jpg,img021_103_2021-11-14_01-52-21.jpg,47.20469665527344,7,1,1,between 42 to 53 mm
