filename,image_name,pred_len,pred_cls,classes_agree,lengths_agree,pred_cls_literal
C:\Users\Kaining\Pictures\Every5days\cam3\016\img032_2021-08-26_02-54-04.jpg,img032_2021-08-26_02-54-04.jpg,8.006880760192871,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img033_2021-08-26_02-54-13.jpg,img033_2021-08-26_02-54-13.jpg,3.3301095962524414,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img034_2021-08-26_02-54-23.jpg,img034_2021-08-26_02-54-23.jpg,9.963196754455566,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img035_2021-08-26_02-54-32.jpg,img035_2021-08-26_02-54-32.jpg,22.71223258972168,4,1,-1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img036_2021-08-26_02-54-41.jpg,img036_2021-08-26_02-54-41.jpg,51.9527702331543,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img037_2021-08-26_02-54-51.jpg,img037_2021-08-26_02-54-51.jpg,49.88545608520508,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img038_2021-08-26_02-55-00.jpg,img038_2021-08-26_02-55-00.jpg,50.80690383911133,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img039_2021-08-26_02-55-09.jpg,img039_2021-08-26_02-55-09.jpg,49.488990783691406,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img040_2021-08-26_02-55-19.jpg,img040_2021-08-26_02-55-19.jpg,49.33641815185547,9,-1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img041_2021-08-26_02-55-28.jpg,img041_2021-08-26_02-55-28.jpg,47.43071365356445,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img042_2021-08-26_02-55-37.jpg,img042_2021-08-26_02-55-37.jpg,51.74569320678711,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\016\img043_2021-08-26_02-55-47.jpg,img043_2021-08-26_02-55-47.jpg,54.079551696777344,9,1,1,between 68 to 100 mm
