filename,image_name,pred_len,pred_cls,classes_agree,lengths_agree,pred_cls_literal
C:\Users\Kaining\Pictures\Every5days\cam3\051\img002_103_2021-09-30_02-49-23.jpg,img002_103_2021-09-30_02-49-23.jpg,3.512556314468384,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img003_103_2021-09-30_02-49-32.jpg,img003_103_2021-09-30_02-49-32.jpg,3.45805025100708,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img004_103_2021-09-30_02-49-42.jpg,img004_103_2021-09-30_02-49-42.jpg,6.951868057250977,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img005_103_2021-09-30_02-49-51.jpg,img005_103_2021-09-30_02-49-51.jpg,42.5568962097168,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img006_103_2021-09-30_02-50-00.jpg,img006_103_2021-09-30_02-50-00.jpg,37.117698669433594,6,1,1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img007_103_2021-09-30_02-50-10.jpg,img007_103_2021-09-30_02-50-10.jpg,13.678446769714355,3,-1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img008_103_2021-09-30_02-50-19.jpg,img008_103_2021-09-30_02-50-19.jpg,7.139389991760254,1,1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img009_103_2021-09-30_02-50-28.jpg,img009_103_2021-09-30_02-50-28.jpg,14.481500625610352,3,-1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img010_103_2021-09-30_02-50-38.jpg,img010_103_2021-09-30_02-50-38.jpg,13.104391098022461,3,1,1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img011_103_2021-09-30_02-50-47.jpg,img011_103_2021-09-30_02-50-47.jpg,3.3064630031585693,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img012_103_2021-09-30_02-50-56.jpg,img012_103_2021-09-30_02-50-56.jpg,2.6950724124908447,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img013_103_2021-09-30_02-51-06.jpg,img013_103_2021-09-30_02-51-06.jpg,3.284999132156372,0,-1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img014_103_2021-09-30_02-51-15.jpg,img014_103_2021-09-30_02-51-15.jpg,22.540660858154297,4,-1,-1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img015_103_2021-09-30_02-51-25.jpg,img015_103_2021-09-30_02-51-25.jpg,1.9921830892562866,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img016_103_2021-09-30_02-51-34.jpg,img016_103_2021-09-30_02-51-34.jpg,32.342044830322266,6,-1,1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img017_103_2021-09-30_02-51-43.jpg,img017_103_2021-09-30_02-51-43.jpg,57.4027099609375,8,-1,-1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img018_103_2021-09-30_02-51-53.jpg,img018_103_2021-09-30_02-51-53.jpg,56.57233428955078,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img019_103_2021-09-30_02-52-02.jpg,img019_103_2021-09-30_02-52-02.jpg,68.26709747314453,9,-1,-1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img020_103_2021-09-30_02-52-11.jpg,img020_103_2021-09-30_02-52-11.jpg,35.604034423828125,6,1,1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img021_103_2021-09-30_02-52-21.jpg,img021_103_2021-09-30_02-52-21.jpg,42.49628448486328,7,-1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img022_103_2021-09-30_02-52-30.jpg,img022_103_2021-09-30_02-52-30.jpg,20.58314323425293,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img023_103_2021-09-30_02-52-39.jpg,img023_103_2021-09-30_02-52-39.jpg,13.685860633850098,3,1,1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img024_103_2021-09-30_02-52-49.jpg,img024_103_2021-09-30_02-52-49.jpg,51.1286735534668,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img025_103_2021-09-30_02-52-58.jpg,img025_103_2021-09-30_02-52-58.jpg,27.365827560424805,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img026_103_2021-09-30_02-53-07.jpg,img026_103_2021-09-30_02-53-07.jpg,50.18117141723633,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img027_103_2021-09-30_02-53-17.jpg,img027_103_2021-09-30_02-53-17.jpg,51.9148063659668,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img028_103_2021-09-30_02-53-26.jpg,img028_103_2021-09-30_02-53-26.jpg,30.881256103515625,6,-1,1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img029_103_2021-09-30_02-53-36.jpg,img029_103_2021-09-30_02-53-36.jpg,7.958463668823242,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img030_103_2021-09-30_02-53-45.jpg,img030_103_2021-09-30_02-53-45.jpg,15.334450721740723,3,-1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img031_103_2021-09-30_02-53-54.jpg,img031_103_2021-09-30_02-53-54.jpg,21.959064483642578,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img032_103_2021-09-30_02-54-04.jpg,img032_103_2021-09-30_02-54-04.jpg,39.93699264526367,6,1,1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img033_103_2021-09-30_02-54-13.jpg,img033_103_2021-09-30_02-54-13.jpg,3.6449105739593506,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img034_103_2021-09-30_02-54-22.jpg,img034_103_2021-09-30_02-54-22.jpg,26.10447120666504,4,-1,-1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img035_103_2021-09-30_02-54-32.jpg,img035_103_2021-09-30_02-54-32.jpg,8.70947551727295,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img036_103_2021-09-30_02-54-41.jpg,img036_103_2021-09-30_02-54-41.jpg,62.14495086669922,9,-1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\051\img037_103_2021-09-30_02-54-50.jpg,img037_103_2021-09-30_02-54-50.jpg,58.45759201049805,9,1,1,between 68 to 100 mm
