filename,image_name,pred_len,pred_cls,classes_agree,lengths_agree,pred_cls_literal
C:\Users\Kaining\Pictures\Every5days\cam3\067\img031_103_2021-10-15_02-54-02.jpg,img031_103_2021-10-15_02-54-02.jpg,46.66022491455078,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img032_103_2021-10-15_02-54-12.jpg,img032_103_2021-10-15_02-54-12.jpg,3.461372137069702,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img033_103_2021-10-15_02-54-21.jpg,img033_103_2021-10-15_02-54-21.jpg,12.849573135375977,3,1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img034_103_2021-10-15_02-54-30.jpg,img034_103_2021-10-15_02-54-30.jpg,45.148128509521484,7,-1,-1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img035_103_2021-10-15_02-54-40.jpg,img035_103_2021-10-15_02-54-40.jpg,54.577476501464844,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img036_103_2021-10-15_02-54-49.jpg,img036_103_2021-10-15_02-54-49.jpg,58.42482376098633,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img037_103_2021-10-15_02-54-58.jpg,img037_103_2021-10-15_02-54-58.jpg,57.09637451171875,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img038_103_2021-10-15_02-55-08.jpg,img038_103_2021-10-15_02-55-08.jpg,55.37015151977539,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img039_103_2021-10-15_02-55-17.jpg,img039_103_2021-10-15_02-55-17.jpg,50.99531173706055,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img040_103_2021-10-15_02-55-26.jpg,img040_103_2021-10-15_02-55-26.jpg,51.48933410644531,9,-1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img041_103_2021-10-15_02-55-36.jpg,img041_103_2021-10-15_02-55-36.jpg,51.78329086303711,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\067\img042_103_2021-10-15_02-55-45.jpg,img042_103_2021-10-15_02-55-45.jpg,53.51808547973633,9,1,1,between 68 to 100 mm
