filename,image_name,pred_len,pred_cls,classes_agree,lengths_agree,pred_cls_literal
C:\Users\Kaining\Pictures\Every5days\cam3\124\img001_103_2021-12-09_01-49-21.jpg,img001_103_2021-12-09_01-49-21.jpg,20.929428100585938,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img002_103_2021-12-09_01-49-30.jpg,img002_103_2021-12-09_01-49-30.jpg,3.5769550800323486,0,1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img003_103_2021-12-09_01-49-39.jpg,img003_103_2021-12-09_01-49-39.jpg,5.846243381500244,1,1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img004_103_2021-12-09_01-49-49.jpg,img004_103_2021-12-09_01-49-49.jpg,16.590925216674805,3,1,1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img005_103_2021-12-09_01-49-58.jpg,img005_103_2021-12-09_01-49-58.jpg,40.271427154541016,6,1,-1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img006_103_2021-12-09_01-50-08.jpg,img006_103_2021-12-09_01-50-08.jpg,47.40553283691406,7,-1,-1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img007_103_2021-12-09_01-50-17.jpg,img007_103_2021-12-09_01-50-17.jpg,7.024139881134033,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img008_103_2021-12-09_01-50-26.jpg,img008_103_2021-12-09_01-50-26.jpg,9.429773330688477,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img009_103_2021-12-09_01-50-36.jpg,img009_103_2021-12-09_01-50-36.jpg,14.473734855651855,3,-1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img010_103_2021-12-09_01-50-45.jpg,img010_103_2021-12-09_01-50-45.jpg,3.573939800262451,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img011_103_2021-12-09_01-50-54.jpg,img011_103_2021-12-09_01-50-54.jpg,2.3132622241973877,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img012_103_2021-12-09_01-51-04.jpg,img012_103_2021-12-09_01-51-04.jpg,3.037052869796753,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img013_103_2021-12-09_01-51-13.jpg,img013_103_2021-12-09_01-51-13.jpg,8.092289924621582,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img014_103_2021-12-09_01-51-22.jpg,img014_103_2021-12-09_01-51-22.jpg,2.7139225006103516,0,-1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img015_103_2021-12-09_01-51-32.jpg,img015_103_2021-12-09_01-51-32.jpg,15.981582641601562,3,-1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img016_103_2021-12-09_01-51-42.jpg,img016_103_2021-12-09_01-51-42.jpg,54.1470832824707,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img017_103_2021-12-09_01-51-51.jpg,img017_103_2021-12-09_01-51-51.jpg,56.96851348876953,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img018_103_2021-12-09_01-52-01.jpg,img018_103_2021-12-09_01-52-01.jpg,56.79233169555664,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\124\img019_103_2021-12-09_01-52-10.jpg,img019_103_2021-12-09_01-52-10.jpg,75.63213348388672,9,1,1,between 68 to 100 mm
