filename,image_name,pred_len,pred_cls,classes_agree,lengths_agree,pred_cls_literal
C:\Users\Kaining\Pictures\Every5days\cam3\104\img002_103_2021-11-19_01-49-23.jpg,img002_103_2021-11-19_01-49-23.jpg,12.608990669250488,3,1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img003_103_2021-11-19_01-49-32.jpg,img003_103_2021-11-19_01-49-32.jpg,2.872302293777466,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img004_103_2021-11-19_01-49-42.jpg,img004_103_2021-11-19_01-49-42.jpg,5.833487510681152,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img005_103_2021-11-19_01-49-51.jpg,img005_103_2021-11-19_01-49-51.jpg,38.97738265991211,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img006_103_2021-11-19_01-50-00.jpg,img006_103_2021-11-19_01-50-00.jpg,36.33280944824219,6,1,1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img007_103_2021-11-19_01-50-10.jpg,img007_103_2021-11-19_01-50-10.jpg,34.445457458496094,6,-1,-1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img008_103_2021-11-19_01-50-19.jpg,img008_103_2021-11-19_01-50-19.jpg,6.738494396209717,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img009_103_2021-11-19_01-50-28.jpg,img009_103_2021-11-19_01-50-28.jpg,9.606120109558105,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img010_103_2021-11-19_01-50-38.jpg,img010_103_2021-11-19_01-50-38.jpg,13.38546085357666,3,-1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img011_103_2021-11-19_01-50-47.jpg,img011_103_2021-11-19_01-50-47.jpg,3.6118202209472656,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img012_103_2021-11-19_01-50-56.jpg,img012_103_2021-11-19_01-50-56.jpg,2.312103033065796,0,-1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img013_103_2021-11-19_01-51-06.jpg,img013_103_2021-11-19_01-51-06.jpg,2.258133888244629,0,1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img014_103_2021-11-19_01-51-15.jpg,img014_103_2021-11-19_01-51-15.jpg,8.425209045410156,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img015_103_2021-11-19_01-51-24.jpg,img015_103_2021-11-19_01-51-24.jpg,1.7350194454193115,0,-1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img016_103_2021-11-19_01-51-34.jpg,img016_103_2021-11-19_01-51-34.jpg,21.353595733642578,4,-1,-1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img017_103_2021-11-19_01-51-43.jpg,img017_103_2021-11-19_01-51-43.jpg,55.876136779785156,8,1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img018_103_2021-11-19_01-51-52.jpg,img018_103_2021-11-19_01-51-52.jpg,55.1452751159668,8,1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img019_103_2021-11-19_01-52-02.jpg,img019_103_2021-11-19_01-52-02.jpg,55.7789192199707,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img020_103_2021-11-19_01-52-11.jpg,img020_103_2021-11-19_01-52-11.jpg,46.80888748168945,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img021_103_2021-11-19_01-52-21.jpg,img021_103_2021-11-19_01-52-21.jpg,73.24929809570312,9,1,-1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img022_103_2021-11-19_01-52-30.jpg,img022_103_2021-11-19_01-52-30.jpg,16.97003746032715,3,1,1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img023_103_2021-11-19_01-52-39.jpg,img023_103_2021-11-19_01-52-39.jpg,23.427526473999023,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img024_103_2021-11-19_01-52-49.jpg,img024_103_2021-11-19_01-52-49.jpg,43.62744140625,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img025_103_2021-11-19_01-52-58.jpg,img025_103_2021-11-19_01-52-58.jpg,43.66645431518555,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img026_103_2021-11-19_01-53-07.jpg,img026_103_2021-11-19_01-53-07.jpg,57.786033630371094,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img027_103_2021-11-19_01-53-17.jpg,img027_103_2021-11-19_01-53-17.jpg,51.381202697753906,7,-1,-1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img028_103_2021-11-19_01-53-26.jpg,img028_103_2021-11-19_01-53-26.jpg,23.371402740478516,4,1,1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img029_103_2021-11-19_01-53-35.jpg,img029_103_2021-11-19_01-53-35.jpg,10.842223167419434,3,1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img030_103_2021-11-19_01-53-45.jpg,img030_103_2021-11-19_01-53-45.jpg,11.215424537658691,2,1,1,between 8 to 13 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img031_103_2021-11-19_01-53-54.jpg,img031_103_2021-11-19_01-53-54.jpg,13.54748821258545,3,1,1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img032_103_2021-11-19_01-54-03.jpg,img032_103_2021-11-19_01-54-03.jpg,51.82777404785156,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img033_103_2021-11-19_01-54-13.jpg,img033_103_2021-11-19_01-54-13.jpg,3.638037919998169,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img034_103_2021-11-19_01-54-22.jpg,img034_103_2021-11-19_01-54-22.jpg,10.893680572509766,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img035_103_2021-11-19_01-54-32.jpg,img035_103_2021-11-19_01-54-32.jpg,10.386123657226562,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\104\img036_103_2021-11-19_01-54-41.jpg,img036_103_2021-11-19_01-54-41.jpg,67.74949645996094,9,-1,-1,between 68 to 100 mm
