filename,image_name,pred_len,pred_cls,classes_agree,lengths_agree,pred_cls_literal
C:\Users\Kaining\Pictures\Every5days\cam3\134\img014_103_2021-12-19_01-51-15.jpg,img014_103_2021-12-19_01-51-15.jpg,7.931251049041748,1,1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img015_103_2021-12-19_01-51-25.jpg,img015_103_2021-12-19_01-51-25.jpg,4.432592868804932,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img016_103_2021-12-19_01-51-34.jpg,img016_103_2021-12-19_01-51-34.jpg,23.721683502197266,4,-1,-1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img017_103_2021-12-19_01-51-43.jpg,img017_103_2021-12-19_01-51-43.jpg,56.400421142578125,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img018_103_2021-12-19_01-51-53.jpg,img018_103_2021-12-19_01-51-53.jpg,53.64046096801758,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img019_103_2021-12-19_01-52-02.jpg,img019_103_2021-12-19_01-52-02.jpg,55.662681579589844,8,1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img020_103_2021-12-19_01-52-11.jpg,img020_103_2021-12-19_01-52-11.jpg,76.33356475830078,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img021_103_2021-12-19_01-52-21.jpg,img021_103_2021-12-19_01-52-21.jpg,52.090763092041016,8,-1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img022_103_2021-12-19_01-52-30.jpg,img022_103_2021-12-19_01-52-30.jpg,18.683839797973633,4,1,-1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img023_103_2021-12-19_01-52-39.jpg,img023_103_2021-12-19_01-52-39.jpg,28.57778549194336,5,-1,1,between 25 to 32 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img024_103_2021-12-19_01-52-49.jpg,img024_103_2021-12-19_01-52-49.jpg,49.02998352050781,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img025_103_2021-12-19_01-52-58.jpg,img025_103_2021-12-19_01-52-58.jpg,42.923526763916016,7,-1,-1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img026_103_2021-12-19_01-53-08.jpg,img026_103_2021-12-19_01-53-08.jpg,71.68865966796875,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img027_103_2021-12-19_01-53-17.jpg,img027_103_2021-12-19_01-53-17.jpg,49.203670501708984,7,-1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img028_103_2021-12-19_01-53-26.jpg,img028_103_2021-12-19_01-53-26.jpg,48.227237701416016,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img029_103_2021-12-19_01-53-36.jpg,img029_103_2021-12-19_01-53-36.jpg,17.573448181152344,3,-1,1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img030_103_2021-12-19_01-53-45.jpg,img030_103_2021-12-19_01-53-45.jpg,10.893315315246582,2,-1,1,between 8 to 13 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img031_103_2021-12-19_01-53-54.jpg,img031_103_2021-12-19_01-53-54.jpg,20.821134567260742,4,-1,-1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img032_103_2021-12-19_01-54-04.jpg,img032_103_2021-12-19_01-54-04.jpg,50.06996536254883,7,1,1,between 42 to 53 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img033_103_2021-12-19_01-54-13.jpg,img033_103_2021-12-19_01-54-13.jpg,3.2168097496032715,0,1,1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img034_103_2021-12-19_01-54-23.jpg,img034_103_2021-12-19_01-54-23.jpg,26.877782821655273,4,1,-1,between 18 to 25 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img035_103_2021-12-19_01-54-32.jpg,img035_103_2021-12-19_01-54-32.jpg,33.103607177734375,6,-1,-1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img036_103_2021-12-19_01-54-41.jpg,img036_103_2021-12-19_01-54-41.jpg,64.00173950195312,9,-1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img037_103_2021-12-19_01-54-51.jpg,img037_103_2021-12-19_01-54-51.jpg,56.23341369628906,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img038_103_2021-12-19_01-55-00.jpg,img038_103_2021-12-19_01-55-00.jpg,52.25048065185547,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img039_103_2021-12-19_01-55-09.jpg,img039_103_2021-12-19_01-55-09.jpg,53.274200439453125,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img040_103_2021-12-19_01-55-19.jpg,img040_103_2021-12-19_01-55-19.jpg,49.83662414550781,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img041_103_2021-12-19_01-55-28.jpg,img041_103_2021-12-19_01-55-28.jpg,49.84585189819336,9,-1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img042_103_2021-12-19_01-55-37.jpg,img042_103_2021-12-19_01-55-37.jpg,52.23492431640625,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\134\img043_103_2021-12-19_01-55-47.jpg,img043_103_2021-12-19_01-55-47.jpg,54.08658981323242,9,1,1,between 68 to 100 mm
