filename,image_name,pred_len,pred_cls,classes_agree,lengths_agree,pred_cls_literal
C:\Users\Kaining\Pictures\Every5days\cam3\046\img030_103_2021-09-25_02-53-53.jpg,img030_103_2021-09-25_02-53-53.jpg,9.715041160583496,1,1,1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img031_103_2021-09-25_02-54-02.jpg,img031_103_2021-09-25_02-54-02.jpg,14.436991691589355,3,-1,-1,between 13 to 18 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img032_103_2021-09-25_02-54-11.jpg,img032_103_2021-09-25_02-54-11.jpg,1.2617796659469604,0,1,-1,between 0 to 4 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img033_103_2021-09-25_02-54-21.jpg,img033_103_2021-09-25_02-54-21.jpg,6.618827819824219,1,-1,-1,between 4 to 8 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img034_103_2021-09-25_02-54-30.jpg,img034_103_2021-09-25_02-54-30.jpg,40.67570495605469,6,1,1,between 32 to 42 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img035_103_2021-09-25_02-54-39.jpg,img035_103_2021-09-25_02-54-39.jpg,56.86626434326172,8,1,1,between 53 to 68 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img036_103_2021-09-25_02-54-49.jpg,img036_103_2021-09-25_02-54-49.jpg,57.725868225097656,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img037_103_2021-09-25_02-54-58.jpg,img037_103_2021-09-25_02-54-58.jpg,57.295188903808594,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img038_103_2021-09-25_02-55-07.jpg,img038_103_2021-09-25_02-55-07.jpg,54.09178924560547,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img039_103_2021-09-25_02-55-17.jpg,img039_103_2021-09-25_02-55-17.jpg,50.47145080566406,9,-1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img040_103_2021-09-25_02-55-26.jpg,img040_103_2021-09-25_02-55-26.jpg,48.763126373291016,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img041_103_2021-09-25_02-55-35.jpg,img041_103_2021-09-25_02-55-35.jpg,52.231449127197266,9,1,1,between 68 to 100 mm
C:\Users\Kaining\Pictures\Every5days\cam3\046\img042_103_2021-09-25_02-55-45.jpg,img042_103_2021-09-25_02-55-45.jpg,54.17563247680664,9,1,1,between 68 to 100 mm
